Id,Name,Description,X,Y,Z
16,B25.82,,612570.91712542926,9163146.7985053416,42.556
17,B25.82,,612571.67671446223,9163146.5698114652,42.456
18,B25.82,,612571.91128043912,9163146.4991893247,42.307
0,B25.83,R,612566.7792769369,9163198.6273459513,42.436
1,B25.83,J,612568.76206656685,9163198.02660903,42.452
2,B25.83,J,612571.7848313828,9163197.11078498,42.462
3,B25.83,,612574.3177188898,9163196.3433818128,42.875
4,B25.83,,612574.989,9163196.14,42.797
5,B25.83,T1,612576.184152971,9163195.7778977863,42.375
6,B25.83,L,612576.6721115231,9163195.63005824,42.043
7,B25.83,D1L,612577.21874901548,9163195.4644404054,41.423
8,B25.83,,612578.96564094047,9163194.935174739,41.414
9,B25.83,D1L,612580.36382660107,9163194.5115585681,41.415
10,B25.83,L,612581.12642317661,9163194.2805103976,42.049
11,B25.83,T1,612581.50641172938,9163194.1653831284,42.371
12,B25.83,,612583.999706914,9163193.40997547,42.21
13,B25.83,,612584.31846450362,9163193.3133996911,41.735
14,B25.83,,612584.892998873,9163193.1393297836,41.762
15,B25.83,,612585.04249743582,9163193.0940353628,42.259
16,B25.83,,612585.5114640434,9163192.9519499131,42.146
17,B25.83,,612585.97893873241,9163192.8103164788,41.828
0,B25.84,R,612581.8905157923,9163245.2394299116,42.491
1,B25.84,J,612582.86311747483,9163244.9413607977,42.502
2,B25.84,J,612585.96569746791,9163243.9905262664,42.486
3,B25.84,,612588.83563967643,9163243.11098725,42.982
4,B25.84,,612589.25,9163242.984,42.872
5,B25.84,T1,612590.40950964869,9163242.6286499947,42.521
6,B25.84,L,612590.94238144485,9163242.4653430358,42.002
7,B25.84,D1L,612591.42626461538,9163242.3170494121,41.413
8,B25.84,,612593.32478997728,9163241.7352163978,41.314
9,B25.84,D1L,612594.88942689251,9163241.2557087578,41.37
10,B25.84,L,612595.417931194,9163241.0937402863,42.047
11,B25.84,T1,612595.7100762371,9163241.0042078327,42.343
12,B25.84,,612598.22263033688,9163240.2341960352,42.26
13,B25.84,,612598.59377078339,9163240.1204541959,41.786
14,B25.84,,612599.16957504582,9163239.9439899065,41.711
15,B25.84,,612599.77976890223,9163239.7569863833,42.146
16,B25.84,,612600.03208663512,9163239.6796596367,41.832
0,B25.85,,612595.52830355661,9163291.93518562,42.679
1,B25.85,J,612597.13402354729,9163291.4485787116,42.65
2,B25.85,J,612600.02595102508,9163290.5721918587,42.62
3,B25.85,,612602.35332318,9163289.8668912,42.901
4,B25.85,,612603.597,9163289.49,42.873
5,B25.85,T1,612604.53386967233,9163289.2060854584,42.641
6,B25.85,L,612605.05146283621,9163289.0492309574,42.252
7,B25.85,D1L,612605.753021228,9163288.83662654,41.481
8,B25.85,,612607.52275419747,9163288.3003161661,41.498
9,B25.85,D1L,612609.17175849539,9163287.8005921245,41.455
10,B25.85,L,612609.79236801632,9163287.6125189364,42.047
11,B25.85,T1,612610.14623311209,9163287.5052815583,42.374
12,B25.85,,612612.355042117,9163286.8359109778,42.388
13,B25.85,,612614.03942436248,9163286.3254657928,42.457
0,B25.86,,612624.94816667738,9163382.9664847888,42.76868429
1,B25.86,J,612626.73011048429,9163382.4446197525,42.7391603
2,B25.86,J,612629.47420589183,9163381.6409763154,42.74420845
3,B25.86,,612630.898,9163381.224,42.78565951
4,B25.86,,612632.23133771215,9163380.8335149959,43.23512549
5,B25.86,T1,612634.32579553453,9163380.220126234,42.68414706
6,B25.86,L,612634.94042843394,9163380.04012313,42.42290645
7,B25.86,D1L,612635.78395457938,9163379.7930857074,41.64083692
8,B25.86,,612637.22503826313,9163379.37104592,41.62513656
9,B25.86,D1L,612638.582756218,9163378.9734208509,41.68259741
10,B25.86,L,612639.71767869534,9163378.641044287,42.37674471
11,B25.86,T1,612640.0533732411,9163378.5427318458,42.60439233
12,B25.86,,612641.23394662817,9163378.19698583,42.50282812
13,B25.86,,612641.93315575668,9163377.9922134932,41.75428763
14,B25.86,,612642.78366163676,9163377.74313197,41.72378652
15,B25.86,,612643.650308375,9163377.4893233869,42.27668456
0,B25.87,,612636.006488383,9163430.2559747677,42.293
1,B25.87,J,612638.190064007,9163429.61586236,42.336
2,B25.87,J,612640.89883597777,9163428.8217893131,42.355
3,B25.87,,612643.19306538324,9163428.1492388919,42.667
4,B25.87,,612644.323,9163427.818,42.786
5,B25.87,T1,612645.35351088713,9163427.51590705,42.312
6,B25.87,L,612646.19818618847,9163427.2682915609,42.107
7,B25.87,D1L,612647.1641325074,9163426.9851256311,41.317
8,B25.87,,612648.431244654,9163426.6136733219,41.324
9,B25.87,D1L,612649.93962152442,9163426.1714945678,41.368
10,B25.87,L,612650.946476933,9163425.876336189,42.173
11,B25.87,T1,612651.22781577322,9163425.7938620672,42.387
12,B25.87,,612652.27198893216,9163425.4877640381,42.363
13,B25.87,,612653.28855925,9163425.1897577457,41.654
14,B25.87,,612653.99534856889,9163424.98256336,41.642
15,B25.87,,612654.63360933727,9163424.79545803,41.935
0,B25.88,,612651.2339215097,9163475.7923771441,42.195
1,B25.88,J,612652.58772871387,9163475.4065262433,42.338
2,B25.88,J,612655.56110391289,9163474.5590795074,42.324
3,B25.88,,612657.44112038577,9163474.0232528057,42.929
4,B25.88,,612658.049,9163473.85,42.853
5,B25.88,T1,612658.95639325806,9163473.5913822986,42.589
6,B25.88,L,612660.35878377093,9163473.1916845869,42.085
7,B25.88,D1L,612660.98873837106,9163473.012140153,41.311
8,B25.88,,612662.61512694263,9163472.5486003719,41.299
9,B25.88,D1L,612664.03597757674,9163472.143641308,41.309
10,B25.88,L,612665.23392793338,9163471.8022114336,42.124
11,B25.88,T1,612666.13887053658,9163471.5442922,41.879
12,B25.88,,612667.41657185811,9163471.1801323667,41.671
13,B25.88,,612668.4769633339,9163470.8779083826,41.815
0,B25.89,R,612665.361113055,9163522.9399135374,42.85223013
1,B25.89,J,612666.99141828029,9163522.4278566949,42.84985096
2,B25.89,J,612669.84997528885,9163521.5300225634,42.8194878
3,B25.89,,612670.923,9163521.193,42.82419999
4,B25.89,,612672.58954403026,9163520.6695610378,43.16907408
5,B25.89,T1,612673.89207805833,9163520.2604527,43.1237448
6,B25.89,L,612674.43945735088,9163520.08852826,42.72677907
7,B25.89,D1L,612675.31754663412,9163519.8127322812,41.79806791
8,B25.89,,612676.84331635362,9163519.33350863,41.77322662
9,B25.89,D1L,612678.44165824959,9163518.8314910363,41.86486499
10,B25.89,L,612679.25457340677,9163518.5761653688,42.64272234
11,B25.89,T1,612679.58895378339,9163518.47114101,42.79975718
12,B25.89,,612680.63069987961,9163518.14394264,42.81280698
13,B25.89,,612681.67293808062,9163517.8165897019,42.10402564
0,B25.90,,612679.128023642,9163570.6433777567,42.2256429
1,B25.90,J,612680.88198235433,9163570.0569157023,42.45710401
2,B25.90,J,612683.72965036472,9163569.1047557537,42.50693408
3,B25.90,,612686.02913124848,9163568.3358902857,42.73367971
4,B25.90,,612687.581,9163567.817,42.31997557
5,B25.90,T1,612687.88348632341,9163567.7158592213,42.32475744
6,B25.90,L,612688.14688811719,9163567.6277869325,42.22641919
7,B25.90,D1L,612689.171780772,9163567.2850989029,41.26449281
8,B25.90,,612690.53887154954,9163566.8279918674,41.28944638
9,B25.90,D1L,612692.06262726651,9163566.3185015917,41.32563083
10,B25.90,L,612692.94084236084,9163566.0248573758,42.0776555
11,B25.90,T1,612693.211568402,9163565.9343361165,42.19131743
12,B25.90,,612693.88800021808,9163565.7081611268,41.77867328
13,B25.90,,612694.4775287786,9163565.5110435281,41.54390729
14,B25.90,,612695.29329413,9163565.2382803075,41.5077131
15,B25.90,,612695.96496861894,9163565.0136960018,41.58600786
0,B25.91,R,612695.40168164507,9163618.70583422,42.963
1,B25.91,J,612696.656131324,9163618.3235332184,42.919
2,B25.91,J,612699.465644425,9163617.4673173875,42.903
3,B25.91,,612701.3988934916,9163616.8781482335,43.064
4,B25.91,,612702.748,9163616.467,42.97
5,B25.91,T1,612703.47739027487,9163616.2447139751,43.02
6,B25.91,L,612703.81581295375,9163616.14157765,42.685
7,B25.91,D1L,612704.66724610189,9163615.8820983339,41.894
8,B25.91,,612706.158410787,9163615.4276570249,41.779
9,B25.91,D1L,612707.64451875736,9163614.974756781,41.776
10,B25.91,L,612708.57247749,9163614.6919558365,42.546
11,B25.91,T1,612708.790094862,9163614.6256356481,42.688
12,B25.91,,612709.61948790634,9163614.3728731852,42.8
13,B25.91,,612710.16159698169,9163614.20766222,42.239
0,B25.92,,612708.114310654,9163665.7183968257,42.181
1,B25.92,J,612709.886512375,9163665.1893943921,42.412
2,B25.92,J,612712.76381034253,9163664.3305205926,42.462
3,B25.92,,612715.08696311573,9163663.6370592043,42.689
4,B25.92,,612716.655,9163663.169,42.275
5,B25.92,T1,612716.9607402992,9163663.077736482,42.28
6,B25.92,L,612717.22660850955,9163662.99837479,42.181
7,B25.92,D1L,612718.26230760431,9163662.689218482,41.22
8,B25.92,,612719.64346560789,9163662.2769426461,41.245
9,B25.92,D1L,612721.1830507823,9163661.8173762821,41.281
10,B25.92,L,612722.07038201869,9163661.5525077973,42.033
11,B25.92,T1,612722.34394320042,9163661.4708497524,42.146
12,B25.92,,612723.02736726461,9163661.2668475844,41.734
13,B25.92,,612723.623058031,9163661.089033816,41.499
14,B25.92,,612724.44723163242,9163660.8430178948,41.463
15,B25.92,,612725.12576553586,9163660.64047544,41.541
0,B25.93,,612722.79321820429,9163712.144847922,42.471
1,B25.93,J,612723.99220800935,9163711.779557066,42.46
2,B25.93,J,612726.57531245484,9163710.9925742019,42.414
3,B25.93,,612728.89405471191,9163710.2861333825,42.654
4,B25.93,,612730.598,9163709.767,42.318
5,B25.93,T1,612731.07619174081,9163709.6213114653,42.304
6,B25.93,L,612731.28390866145,9163709.55802728,42.095
7,B25.93,D1L,612732.35748067219,9163709.230946904,41.292
8,B25.93,,612733.69851523428,9163708.8223799076,41.25
9,B25.93,D1L,612735.2218204689,9163708.3582813237,41.275
10,B25.93,L,612736.12533432874,9163708.0830118023,41.999
11,B25.93,T1,612736.41317459929,9163707.995316796,42.105
12,B25.93,,612737.37254173413,9163707.7030307055,41.798
13,B25.93,,612738.09320813452,9163707.4834685,41.46
14,B25.93,,612738.71372412844,9163707.2944186721,41.366
15,B25.93,,612739.36296176934,9163707.0966183469,41.614
0,B25.94,R,612736.41960812348,9163758.52543548,42.446
1,B25.94,J,612738.51381485839,9163757.8325878065,42.575
2,B25.94,J,612741.50849977613,9163756.8418257982,42.561
3,B25.94,,612743.64240550785,9163756.135844104,42.621
4,B25.94,,612744.854,9163755.735,42.433
5,B25.94,T1,612745.5995326211,9163755.488347875,42.152
6,B25.94,L,612745.95059028128,9163755.3722039051,41.881
7,B25.94,D1L,612747.0550092255,9163755.0068177748,41.218
8,B25.94,,612748.23275468335,9163754.6171722915,41.241
9,B25.94,D1L,612749.550602525,9163754.181175312,41.179
10,B25.94,L,612750.58876499173,9163753.8377094846,41.964
11,B25.94,T1,612750.80847120844,9163753.7650218476,42.041
12,B25.94,,612751.58096845855,9163753.50944874,41.954
13,B25.94,,612752.71044979116,9163753.1357709672,41.411
14,B25.94,,612753.45655602764,9163752.8889290672,41.388
15,B25.94,,612754.47277299559,9163752.5527236927,41.52
0,B25.95,R,612753.26092228619,9163805.5211279076,42.521
1,B25.95,J,612754.75649745634,9163804.7318553627,42.532
2,B25.95,J,612757.60935399379,9163803.2262932286,42.47
3,B25.95,,612759.40065531468,9163802.280954618,42.442
4,B25.95,,612760.943,9163801.467,42.162
5,B25.95,T1,612761.41688226652,9163801.2169141,42.036
6,B25.95,L,612761.697890257,9163801.0686153732,41.733
7,B25.95,D1L,612762.767633291,9163800.5040708259,41.236
8,B25.95,,612763.94195963477,9163799.8843336441,41.197
9,B25.95,D1L,612765.16249127535,9163799.2402121481,41.205
10,B25.95,L,612765.9769128178,9163798.8104105722,41.979
11,B25.95,T1,612766.27316688583,9163798.6540659051,42.052
12,B25.95,,612767.18815217423,9163798.171192972,41.7
13,B25.95,,612768.15243756631,9163797.66230248,40.996
14,B25.95,,612769.01054937707,9163797.2094438691,40.933
15,B25.95,,612769.98143881431,9163796.697068166,41.299
0,B25.96,R,612784.2403548609,9163845.32685895,42.289
1,B25.96,J,612785.25258244528,9163844.37753388,42.377
2,B25.96,J,612787.59793614,9163842.1779266968,42.42
3,B25.96,,612789.11056889326,9163840.7592929639,42.616
4,B25.96,,612789.499,9163840.395,42.518
5,B25.96,T1,612790.433499266,9163839.5185730029,42.141
6,B25.96,L,612790.74079535389,9163839.23037311,41.877
7,B25.96,D1L,612791.60076952,9163838.4238400254,41.156
8,B25.96,,612792.540347031,9163837.5426503588,41.178
9,B25.96,D1L,612793.62143982435,9163836.5287395455,41.176
10,B25.96,L,612794.37722727726,9163835.8199187331,42.059
11,B25.96,T1,612794.58290447865,9163835.62702286,42.196
12,B25.96,,612795.50139747839,9163834.7656074576,42.049
13,B25.96,,612796.23737969308,9163834.0753611326,41.554
14,B25.96,,612796.70642925962,9163833.6354595535,41.587
15,B25.96,R,612798.28230455355,9163832.15751334,41.862
0,B25.97,R,612822.70372458873,9163877.7584887818,42.195
1,B25.97,J,612823.42653755588,9163876.678308554,42.182
2,B25.97,J,612825.21077019966,9163874.0119302385,42.147
3,B25.97,,612826.28715396242,9163872.4033696409,42.312
4,B25.97,,612826.806,9163871.628,42.216
5,B25.97,T1,612827.03457384033,9163871.2864165567,42.229
6,B25.97,L,612827.22529437672,9163871.0014015362,41.956
7,B25.97,D1L,612827.94693352911,9163869.9229754712,41.144
8,B25.97,,612828.59512785356,9163868.9543062244,41.177
9,B25.97,D1L,612829.55971224513,9163867.5128199272,41.223
10,B25.97,L,612830.08640445606,9163866.7257248722,42.038
11,B25.97,T1,612830.22790161613,9163866.5142698474,42.22
12,B25.97,,612830.85876392433,9163865.57150177,41.837
13,B25.97,,612831.5330826065,9163864.5637919735,41.055
14,B25.97,,612831.98152839474,9163863.8936292958,41.033
15,B25.97,R,612832.61798070162,9163862.9425074589,41.683
0,B25.98,R,612866.22898252646,9163901.3464110065,41.986
1,B25.98,J,612867.0957509958,9163899.5760026164,42.094
2,B25.98,J,612868.2779179865,9163897.16138045,41.942
3,B25.98,,612869.44971652539,9163894.76793625,42.444
4,B25.98,,612869.764,9163894.126,42.391
5,B25.98,T1,612870.17079829716,9163893.29509862,42.232
6,B25.98,L,612870.34997409349,9163892.9291250687,41.989
7,B25.98,D1L,612870.89785734238,9163891.8100521732,41.125
8,B25.98,,612871.50930937263,9163890.5611375645,41.124
9,B25.98,D1L,612872.15178102185,9163889.248864172,41.125
10,B25.98,L,612872.62633178837,9163888.2795757316,41.956
11,B25.98,T1,612872.67838627147,9163888.17325242,42.073
12,B25.98,,612873.23044629837,9163887.0456482917,41.954
13,B25.98,,612873.77105684264,9163885.94143018,41.171
14,B25.98,,612874.07107297878,9163885.328635525,41.21
15,B25.98,,612874.22507689463,9163885.0140765235,41.319
0,B25.99,,612910.32281367178,9163921.9670554716,41.906
1,B25.99,J,612911.09542452637,9163920.2898784857,42.017
2,B25.99,J,612912.43976308033,9163917.3715999369,41.99
3,B25.99,,612913.61214047053,9163914.8266132,42.599
4,B25.99,,612913.875,9163914.256,42.524
5,B25.99,T1,612914.24379284284,9163913.4554276727,42.369
6,B25.99,L,612914.47553946113,9163912.95235411,41.906
7,B25.99,D1L,612914.97545014019,9163911.8671523165,41.093
8,B25.99,,612915.54988048947,9163910.6201838646,41.022
9,B25.99,D1L,612916.17185872921,9163909.2699988615,41.112
10,B25.99,L,612916.57626120164,9163908.39212546,41.941
11,B25.99,T1,612916.68785289687,9163908.1498831678,42.02
12,B25.99,,612917.26123488287,9163906.9051904939,41.901
13,B25.99,,612918.07390799525,9163905.1410467047,41.266
0,B25.100,,612954.12514574244,9163942.8473463729,41.985
1,B25.100,J,612954.89463782182,9163941.1861795876,42.014
2,B25.100,J,612956.49386812956,9163937.733787626,42.078
3,B25.100,,612957.63373953546,9163935.2730520722,42.364
4,B25.100,,612957.889,9163934.722,42.417
5,B25.100,T1,612958.17891162,9163934.0961435847,42.19
6,B25.100,L,612958.46878685267,9163933.4703657217,41.866
7,B25.100,D1L,612958.90225708252,9163932.534597354,41.166
8,B25.100,,612959.46873019577,9163931.3117045574,41.076
9,B25.100,D1L,612960.1359447632,9163929.8713327758,41.072
10,B25.100,L,612960.59619660478,9163928.8777487054,41.847
11,B25.100,T1,612960.70952794852,9163928.6330908723,41.939
12,B25.100,,612961.41406997817,9163927.1121371817,41.724
13,B25.100,R,612962.98961202172,9163923.7108830549,41.396
0,B25.101,,612998.97395460389,9163961.6582522672,41.745
1,B25.101,J,612999.576490575,9163960.3277221676,41.931
2,B25.101,J,613000.74480699294,9163957.7478261385,41.972
3,B25.101,,613001.50582253467,9163956.0673387777,42.272
4,B25.101,,613001.962,9163955.06,42.149
5,B25.101,T1,613002.35637548089,9163954.18913341,42.134
6,B25.101,L,613002.51332648867,9163953.8425515443,41.901
7,B25.101,D1L,613002.86861149222,9163953.0580052044,41.064
8,B25.101,,613003.66671656282,9163951.29561612,41.034
9,B25.101,D1L,613004.27116522077,9163949.9608623944,41.05
10,B25.101,L,613004.61053555249,9163949.2114591,41.915
11,B25.101,T1,613004.749295855,9163948.9050462581,41.956
12,B25.101,,613005.48886546516,9163947.2719161659,41.727
13,B25.101,,613005.98878506676,9163946.1679852661,41.05
14,B25.101,,613006.33496355638,9163945.4035480823,40.994
15,B25.101,,613006.75050286436,9163944.4859471712,41.209
0,B25.102,R,613043.74781227775,9163980.6005936861,41.984
1,B25.102,J,613044.10670079081,9163979.80247503,42.083
2,B25.102,J,613045.22529030894,9163977.3148859013,42.147
3,B25.102,,613046.16182957252,9163975.23215148,42.484
4,B25.102,,613045.84845494584,9163975.9290535189,42.222
5,B25.102,T1,613046.362,9163974.787,42.357
6,B25.102,L,613047.09776710731,9163973.1507552229,41.873
7,B25.102,D1L,613047.44149044412,9163972.38636183,41.131
8,B25.102,,613048.23619276413,9163970.61905325,40.991
9,B25.102,D1L,613048.9276451082,9163969.0813584067,41.078
10,B25.102,L,613049.21749347576,9163968.43677553,41.899
11,B25.102,T1,613049.37413737,9163968.08842107,41.963
12,B25.102,,613050.03398407169,9163966.6210128237,41.903
13,B25.102,,613050.73526613566,9163965.0614580363,41.121
14,B25.102,,613051.13249230245,9163964.1780817136,41.061
15,B25.102,,613051.45179100567,9163963.4680053443,41.419
0,B25.103,,613090.54267456115,9164002.3811735827,42.231
1,B25.103,J,613090.92473993381,9164001.5411634538,42.266
2,B25.103,J,613092.1140312528,9163998.9263838213,42.334
3,B25.103,,613092.81223424873,9163997.39131252,42.521
4,B25.103,,613093.365,9163996.176,42.243
5,B25.103,T1,613093.68072153057,9163995.48185365,42.108
6,B25.103,L,613093.84632143308,9163995.1177651845,41.79
7,B25.103,D1L,613094.16435621923,9163994.4185329042,41.078
8,B25.103,,613094.98080960475,9163992.6234759241,41.083
9,B25.103,D1L,613095.68231062731,9163991.0811535716,40.999
10,B25.103,L,613096.07458773477,9163990.21869189,41.884
11,B25.103,T1,613096.20098914474,9163989.9407853521,41.938
12,B25.103,,613097.10817809787,9163987.94623687,41.467
13,B25.103,,613097.76731246558,9163986.4970619753,41.049
14,B25.103,,613098.15588893415,9163985.64273653,41.114
15,B25.103,R,613098.54714872537,9163984.782511523,41.193
0,B25.104,R,613136.82489334932,9164023.01688385,42.256
1,B25.104,J,613137.510799935,9164021.50566335,42.306
2,B25.104,J,613138.51873895107,9164019.284926394,42.24
3,B25.104,,613139.14780431485,9164017.8989410531,42.335
4,B25.104,,613139.49,9164017.145,42.25
5,B25.104,T1,613139.75124986656,9164016.5694024451,42.223
6,B25.104,L,613139.984623085,9164016.0552239846,41.919
7,B25.104,D1L,613140.28285412455,9164015.3981478326,41.357
8,B25.104,,613141.11203965661,9164013.57124866,40.99
9,B25.104,D1L,613141.97940678382,9164011.6602260657,41.086
10,B25.104,L,613142.269498221,9164011.0210834537,41.891
11,B25.104,T1,613142.3953453924,9164010.7438112572,41.959
12,B25.104,,613143.52706722438,9164008.2503503878,41.841
13,B25.104,,613144.47776809323,9164006.1557231136,41.881
